"Member.ID","CrossBetweenness","Start.Date","End.Date","Full.Name","RT.Affiliation"
"MEM0251",865.299779983823,1985-01-01,1985-12-31,"Jan Rychlewski","Government"
"MEM0410",0,1985-01-01,1985-12-31,"Barbara Rychlik","Government"
"MEM0329",0,1985-01-01,1985-12-31,"Edward Rybarczyk","Government"
"MEM0542",0,1985-01-01,1985-12-31,"Jerzy Sabiniewicz","Government"
"MEM0349",71.6161483397662,1985-01-01,1985-12-31,"Janusz Sawicki","Government"
"MEM0411",0,1985-01-01,1985-12-31,"Józef Senkała","Government"
"MEM0330",0,1985-01-01,1985-12-31,"Ryszard Skolasiński","Government"
"MEM0449",27.4386651957149,1985-01-01,1985-12-31,"Stanisław śliwiński","Government"
"MEM0447",113.439495033759,1985-01-01,1985-12-31,"Grażyna Sołtyk","Government"
"MEM0415",0,1985-01-01,1985-12-31,"Janusz Syrokomski","Government"
"MEM0414",0,1985-01-01,1985-12-31,"Czesław Szczegielniak","Government"
"MEM0519",2.96414336864952,1985-01-01,1985-12-31,"Janusz Trzciński","Government"
"MEM0343",0,1985-01-01,1985-12-31,"Zdzisław Tuszyński","Government"
"MEM0520",0,1985-01-01,1985-12-31,"Józef Waksmundzki","Government"
"MEM0318",0,1985-01-01,1985-12-31,"Mieczysław Wilczek","Government"
"MEM0486",0,1985-01-01,1985-12-31,"Piotr Winczorek","Government"
"MEM0464",0,1985-01-01,1985-12-31,"Alicja Włodarz","Government"
"MEM0277",0,1985-01-01,1985-12-31,"Jan Wołek","Government"
"MEM0387",0,1985-01-01,1985-12-31,"Ryszard Zbrzyźny","Government"
"MEM0389",0,1985-01-01,1985-12-31,"Jerzy Zimoch","Government"
"MEM0467",80.1915889638803,1985-01-01,1985-12-31,"Jacek Żochowski","Government"
"MEM0278",0,1985-01-01,1985-12-31,"Witold Nawrocki","Observer"
"MEM0567",62.298961242564,1985-01-01,1985-12-31,"Tomasz Dybowski","Expert"
"MEM0294",0,1985-01-01,1985-12-31,"Andrzej Piszel","Expert"
"MEM0233",270.341405691708,1985-01-01,1985-12-31,"Tomasz Adamczuk","Government"
"MEM0234",66.4633702545669,1985-01-01,1985-12-31,"Norbert Aleksiewicz","Government"
"MEM0297",1344.92879759909,1985-01-01,1985-12-31,"Władysław Baka","Government"
"MEM0544",62.4232511662316,1985-01-01,1985-12-31,"Andrzej Bilik","Government"
"MEM0392",0,1985-01-01,1985-12-31,"Marek Bogucki","Government"
"MEM0472",0,1985-01-01,1985-12-31,"Kazimierz Cypryniak","Government"
"MEM0451",1.97632266819923,1985-01-01,1985-12-31,"Adam Czarnecki","Government"
"MEM0438",0,1985-01-01,1985-12-31,"Karol Gawłowski","Government"
"MEM0439",0,1985-01-01,1985-12-31,"Edward Gnat","Government"
"MEM0509",6.96308452619593,1985-01-01,1985-12-31,"Ryszard Grodzicki","Government"
"MEM0399",26.3460001988662,1985-01-01,1985-12-31,"Zofia Grzebisz-Nowicka","Government"
"MEM0441",28.1145136217942,1985-01-01,1985-12-31,"Kazimierz Grzesiak","Government"
"MEM0372",0,1985-01-01,1985-12-31,"Marian Gustek","Government"
"MEM0237",0,1985-01-01,1985-12-31,"Wiesław Gwiżdż","Government"
"MEM0358",0,1985-01-01,1985-12-31,"Andrzej Hrynkiewicz","Government"
"MEM0442",0,1985-01-01,1985-12-31,"Kazimierz Iwaniec","Government"
"MEM0400",105.830926127926,1985-01-01,1985-12-31,"Jan Klamut","Government"
"MEM0378",0,1985-01-01,1985-12-31,"Wacław Kociela","Government"
"MEM0304",0,1985-01-01,1985-12-31,"Jan Kołodziejczak","Government"
"MEM0351",2441.25231595549,1985-01-01,1985-12-31,"Jerzy Kołodziejski","Government"
"MEM0479",233.22063000628,1985-01-01,1985-12-31,"Heironim Kubiak","Government"
"MEM0361",0,1985-01-01,1985-12-31,"Jerzy Kwiatkowski","Government"
"MEM0454",71.6161483397662,1985-01-01,1985-12-31,"Anna Kwietniewska","Government"
"MEM0534",189.216702451225,1985-01-01,1985-12-31,"Janusz Łętowski","Government"
"MEM0305",76.4734160152175,1985-01-01,1985-12-31,"Wincenty Lewandowski","Government"
"MEM0337",1.2247621490174,1985-01-01,1985-12-31,"Marian Litwinowicz","Government"
"MEM0492",3.62459574943881,1985-01-01,1985-12-31,"Krzysztof Maksymiuk","Government"
"MEM0363",0,1985-01-01,1985-12-31,"Michał Markowicz","Government"
"MEM0308",71.6161483397662,1985-01-01,1985-12-31,"Wacław Martyniuk","Government"
"MEM0279",0,1985-01-01,1985-12-31,"Maria Matey-Tyrowicz","Government"
"MEM0444",301.505134777278,1985-01-01,1985-12-31,"Wiesław Młynarczyk","Government"
"MEM0272",2569.76918607449,1985-01-01,1985-12-31,"Kazimierz Obsadny","Government"
"MEM0309",210.452373187301,1985-01-01,1985-12-31,"Józef Okuniewski","Government"
"MEM0311",0,1985-01-01,1985-12-31,"Kazimierz Olesiak","Government"
"MEM0499",103.888620431423,1985-01-01,1985-12-31,"Andrzej Polok","Government"
"MEM0445",1.34304174014794,1985-01-01,1985-12-31,"Henryk Przygodzki","Government"
"MEM0383",0,1985-01-01,1985-12-31,"Edward Puszczewicz","Government"
"MEM0384",0,1985-01-01,1985-12-31,"Henryk Rembierz","Government"
"MEM0482",976.30525156254,1985-01-01,1985-12-31,"Janusz Reykowski","Government"
"MEM0385",0,1985-01-01,1985-12-31,"Bogumił Rupala","Government"
"MEM0314",720.712675104917,1985-01-01,1985-12-31,"Ireniusz Sekuła","Government"
"MEM0502",0,1985-01-01,1985-12-31,"Bogumił Szreder","Government"
"MEM0315",210.452373187301,1985-01-01,1985-12-31,"Karol Szwarc","Government"
"MEM0316",108.482479428883,1985-01-01,1985-12-31,"Władysław Szymański","Government"
"MEM0462",1967.98630723374,1985-01-01,1985-12-31,"Jan Waleczek","Government"
"MEM0529",33.0766781924606,1985-01-01,1985-12-31,"Alfred Wawrzyniak","Government"
"MEM0256",56.4114061102991,1985-01-01,1985-12-31,"Jan Zaciura","Government"
"MEM0508",38.7100111004656,1985-01-01,1985-12-31,"Lucjan Czubiński","Government"
"MEM0396",0,1985-01-01,1985-12-31,"Jerzy Filipiak","Government"
"MEM0540",38.7100111004656,1985-01-01,1985-12-31,"Jerzy Garlej","Government"
"MEM0475",38.7100111004656,1985-01-01,1985-12-31,"Andrzej Gdula","Government"
"MEM0476",0.0625,1985-01-01,1985-12-31,"Stanisław Gebethner","Government"
"MEM0300",109.393292630333,1985-01-01,1985-12-31,"Jerzy Gruchalski","Government"
"MEM0238",462.790773519723,1985-01-01,1985-12-31,"Marek Hołdakowski","Government"
"MEM0303",245.613518006901,1985-01-01,1985-12-31,"Józef Kaleta","Government"
"MEM0404",76.1464876590835,1985-01-01,1985-12-31,"Aleksander Łuczak","Government"
"MEM0269",0,1985-01-01,1985-12-31,"Stanisław Majewski","Government"
"MEM0405",64.953574777101,1985-01-01,1985-12-31,"Wit Majewski","Government"
"MEM0443",26.3460001988662,1985-01-01,1985-12-31,"Janusz Maksymiuk","Government"
"MEM0306",125.691234372331,1985-01-01,1985-12-31,"Maciej Manicki","Government"
"MEM0248",14.0574494982811,1985-01-01,1985-12-31,"Kazimierz Morawski","Government"
"MEM0380",72.959190079914,1985-01-01,1985-12-31,"Rajmund Moric","Government"
"MEM0274",2.51881212054546,1985-01-01,1985-12-31,"Walerian Sanetra","Government"
"MEM0253",242,1985-01-01,1985-12-31,"Zbigniew Sobotka","Government"
"MEM0254",381.073629105279,1985-01-01,1985-12-31,"Romuald Sosnowski","Government"
"MEM0535",5.79643671013018,1985-01-01,1985-12-31,"Stanisław Stolz","Government"
"MEM0518",254.638861940458,1985-01-01,1985-12-31,"Jerzy świątkiewicz","Government"
"MEM0528",0.0111111111111111,1985-01-01,1985-12-31,"Jan Szreniawski","Government"
"MEM0503",0,1985-01-01,1985-12-31,"Sławomir Wiatr","Government"
"MEM0436",0,1985-01-01,1985-12-31,"Józef Bąk","Government"
"MEM0261",0,1985-01-01,1985-12-31,"Jan Brol","Government"
"MEM0393",0,1985-01-01,1985-12-31,"Eugeniusz Budny","Government"
"MEM0489",12.9235560241054,1985-01-01,1985-12-31,"Helena Chodkowska","Government"
"MEM0506",55.4047437475748,1985-01-01,1985-12-31,"Piotr Chojnacki","Government"
"MEM0235",21.4387628087221,1985-01-01,1985-12-31,"Stanisław Ciosek","Government"
"MEM0397",0,1985-01-01,1985-12-31,"Jacek Fisiak","Government"
"MEM0322",0,1985-01-01,1985-12-31,"Krzysztof Gozdek","Government"
"MEM0477",174.858675286237,1985-01-01,1985-12-31,"Mariusz Gulczyński","Government"
"MEM0357",70.8666621068444,1985-01-01,1985-12-31,"Bożena Hager-Małecka","Government"
"MEM0478",1636.50349314408,1985-01-01,1985-12-31,"Jan Jachymek","Government"
"MEM0359",149.755004375127,1985-01-01,1985-12-31,"Jan Juda","Government"
"MEM0346",0.476190476190476,1985-01-01,1985-12-31,"Wiesław Kalinowski","Government"
"MEM0240",40.2130084387508,1985-01-01,1985-12-31,"Czesław Kiszczak","Government"
"MEM0241",32.2329091242976,1985-01-01,1985-12-31,"Jan Kostrzewski","Government"
"MEM0242",162.801317785662,1985-01-01,1985-12-31,"Mikołaj Kozakiewicz","Government"
"MEM0244",20.0719115447646,1985-01-01,1985-12-31,"Aleksander Kwaśniewski","Government"
"MEM0533",0,1985-01-01,1985-12-31,"Tomasz Langer","Government"
"MEM0268",63.5581854699311,1985-01-01,1985-12-31,"Maciej Lubczyński","Government"
"MEM0422",0,1985-01-01,1985-12-31,"Bogdan Łukasiewicz","Government"
"MEM0406",0,1985-01-01,1985-12-31,"Jerzy Marlewski","Government"
"MEM0246",650.297568129747,1985-01-01,1985-12-31,"Leszek Miller","Government"
"MEM0381",20.6307186878165,1985-01-01,1985-12-31,"Andrzej Naczyński","Government"
"MEM0271",0,1985-01-01,1985-12-31,"Lesław Nawacki","Government"
"MEM0557",138.173621761042,1985-01-01,1985-12-31,"Roman Pillardy","Government"
"MEM0249",121.018571153984,1985-01-01,1985-12-31,"Anna Przecławska","Government"
"MEM0312",531.535435615122,1985-01-01,1985-12-31,"Antoni Rajkiewicz","Government"
"MEM0287",3.86194123341734,1985-01-01,1985-12-31,"Włodzimierz Ryms","Government"
"MEM0275",90.1516410409928,1985-01-01,1985-12-31,"Władysław Serafin","Government"
"MEM0431",170.024798038592,1985-01-01,1985-12-31,"Mieczysław Serwiński","Government"
"MEM0448",0,1985-01-01,1985-12-31,"Adam Stadnik","Government"
"MEM0386",71.6161483397662,1985-01-01,1985-12-31,"Władysław Stępien","Government"
"MEM0559",75.605085605403,1985-01-01,1985-12-31,"Sławomir Tabkowski","Government"
"MEM0484",72.959190079914,1985-01-01,1985-12-31,"Jerzy Uziebło","Government"
"MEM0434",0,1985-01-01,1985-12-31,"Barbara Wolnicka-Szałek","Government"
"MEM0353",0,1985-01-01,1985-12-31,"Roman Andrzejewski","Government"
"MEM0543",66.8027359274474,1985-01-01,1985-12-31,"Julian Bartosz","Government"
"MEM0470",6.96308452619593,1985-01-01,1985-12-31,"Jan Błuszkowski","Government"
"MEM0545",146.575985151831,1985-01-01,1985-12-31,"Jan Brodzki","Government"
"MEM0299",90.1516410409928,1985-01-01,1985-12-31,"Ryszard Gorycki","Government"
"MEM0548",154.999999999999,1985-01-01,1985-12-31,"Bogdan Jachacz","Government"
"MEM0291",0,1985-01-01,1985-12-31,"Zbigniew Jagodziński","Government"
"MEM0301",1139.31617757803,1985-01-01,1985-12-31,"Jan Kaczmarek","Government"
"MEM0327",20.6307186878165,1985-01-01,1985-12-31,"Zdzisław Krużel","Government"
"MEM0553",170.811677825777,1985-01-01,1985-12-31,"Mieczysław Leśniak","Government"
"MEM0554",0,1985-01-01,1985-12-31,"Włodzimierz Łoziński","Government"
"MEM0307",1130.1634400653,1985-01-01,1985-12-31,"Jerzy Ozdowski","Government"
"MEM0514",309.999999999997,1985-01-01,1985-12-31,"Stanisław Podemski","Government"
"MEM0347",0,1985-01-01,1985-12-31,"Leon Podkaminer","Government"
"MEM0515",155,1985-01-01,1985-12-31,"Emilia Pogonowska-Jucha","Government"
"MEM0446",28.1145136217942,1985-01-01,1985-12-31,"Kazimierz Siarkewicz","Government"
"MEM0501",0,1985-01-01,1985-12-31,"Roman Szarek","Government"
"MEM0416",60.9953047237039,1985-01-01,1985-12-31,"Marian Wojciechowski","Government"
"MEM0257",372.929682105075,1985-01-01,1985-12-31,"Edward Zgłobicki","Government"
"MEM0469",780.342372238226,1985-01-01,1985-12-31,"Jan Baszkiewicz","Government"
"MEM0394",421.195285472474,1985-01-01,1985-12-31,"Zbigniew Cierpka","Government"
"MEM0507",23.7905938399411,1985-01-01,1985-12-31,"Andrzej Cubała","Government"
"MEM0334",0,1985-01-01,1985-12-31,"Leszek Gilejko","Government"
"MEM0375",0,1985-01-01,1985-12-31,"Mieczysław Kaczmarczyk","Government"
"MEM0377",0,1985-01-01,1985-12-31,"Zbigniew Klonowski","Government"
"MEM0360",0,1985-01-01,1985-12-31,"Wacław Kulczyński","Government"
"MEM0555",1.34304174014794,1985-01-01,1985-12-31,"Ryszard Łukasiewicz","Government"
"MEM0523",376.722081023984,1985-01-01,1985-12-31,"Józef Musioł","Government"
"MEM0513",326.224510316322,1985-01-01,1985-12-31,"Lech Paprzycki","Government"
"MEM0273",0,1985-01-01,1985-12-31,"Janusz Pawłowski","Government"
"MEM0526",1951.56898606171,1985-01-01,1985-12-31,"Wojciech Sokolewicz","Government"
"MEM0331",0,1985-01-01,1985-12-31,"Jerzy Szreter","Government"
"MEM0485",2175.92058470566,1985-01-01,1985-12-31,"Jerzy Wiatr","Government"
"MEM0255",0,1985-01-01,1985-12-31,"Stanisław Wiśniewski","Government"
"MEM0468",19.5324563918098,1985-01-01,1985-12-31,"Andrzej Wojtczak","Government"
"MEM0435",39.8352740229365,1985-01-01,1985-12-31,"Marian Wysocki","Government"
"MEM0471",6.96308452619593,1985-01-01,1985-12-31,"Artur Bodnar","Government"
"MEM0450",22.5559339512592,1985-01-01,1985-12-31,"Mirosław Cybulko","Government"
"MEM0298",11.5848380167477,1985-01-01,1985-12-31,"Stanisław Długosz","Government"
"MEM0547",62.4232511662316,1985-01-01,1985-12-31,"Artur Howzan","Government"
"MEM0243",27.4386651957149,1985-01-01,1985-12-31,"Bogdan Królewski","Government"
"MEM0362",324.159947655129,1985-01-01,1985-12-31,"Włodzimierz Lubański","Government"
"MEM0348",0,1985-01-01,1985-12-31,"Jan Padlewski","Government"
"MEM0252",15.9685013074434,1985-01-01,1985-12-31,"Władysław Siła-Nowicki","Government"
"MEM0413",0,1985-01-01,1985-12-31,"Jerzy Surman","Government"
"MEM0342",12.9235560241054,1985-01-01,1985-12-31,"Krzysztof Szewczak","Government"
"MEM0537",0,1985-01-01,1985-12-31,"Stanisław Zajfert","Government"
"MEM0417",2088.30469998936,1985-01-01,1985-12-31,"Adam Andrzejewski","Government"
"MEM0521",62.5000854693224,1985-01-01,1985-12-31,"Jerzy Bafia","Government"
"MEM0504",0,1985-01-01,1985-12-31,"Łukasz Balcer","Government"
"MEM0546",1240.42817142039,1985-01-01,1985-12-31,"Andrzej Dobrzyński","Government"
"MEM0426",120.633059385676,1985-01-01,1985-12-31,"Roman Nowicki","Government"
"MEM0317",116.086795400016,1985-01-01,1985-12-31,"Marcin święcicki","Government"
"MEM0549",0,1985-01-01,1985-12-31,"Zygmunt Kałużyński","Government"
"MEM0517",0,1985-01-01,1985-12-31,"Hipolit Starzak","Government"
"MEM0487",117.315329036504,1985-01-01,1985-12-31,"Sylwester Zawadzki","Government"
"MEM0474",3.05970338635265,1985-01-01,1985-12-31,"Zbigniew Czajkowski","Government"
"MEM0541",0,1985-01-01,1985-12-31,"Jerzy Janicki","Government"
"MEM0403",187.025700487095,1985-01-01,1985-12-31,"Czesław Królikowski","Government"
"MEM0428",6.69510853237033,1985-01-01,1985-12-31,"Wiktor Piwkowski","Government"
"MEM0313",9.11793926299271,1985-01-01,1985-12-31,"Zdzisław Sadowski","Government"
"MEM0340",0,1985-01-01,1985-12-31,"Tadeusz Nestorowicz","Government"
"MEM0525",121.950940170062,1985-01-01,1985-12-31,"Kazimierz Secomski","Government"
"MEM0207",242.999999999994,1985-01-01,1985-12-31,"Jerzy Umiastowski","Opposition"
"MEM0140",0,1985-01-01,1985-12-31,"Jan Olszewski","Opposition"
"MEM0220",0,1985-01-01,1985-12-31,"Jacek Woźniakowski","Opposition"
"MEM0258",2.75689091370358,1985-01-01,1985-12-31,"Bronisław Dembowski","Church"
"MEM0171",242.999999999995,1985-01-01,1985-12-31,"Jarosław Sellin","Opposition"
"MEM0432",0,1985-01-01,1985-12-31,"Wacław Tuszyński","Government"
"MEM0191",0,1985-01-01,1985-12-31,"Andrzej Szczeklik","Opposition"
"MEM0236",0,1985-01-01,1985-12-31,"Aleksander Gieysztor","Government"
"MEM0412",0,1985-01-01,1985-12-31,"Robert Stelmaszczyk","Government"
"MEM0527",11.5126148683621,1985-01-01,1985-12-31,"Mieczysław Szostek","Government"
"MEM0193",0,1985-01-01,1985-12-31,"Jarosław Józef Szczepański","Opposition"
"MEM0538",0,1985-01-01,1985-12-31,"Barbara Zawadzka","Government"
"MEM0336",0,1985-01-01,1985-12-31,"Władysław Kawecki","Government"
"MEM0219",0,1985-01-01,1985-12-31,"Zbigniew Woźniak","Expert"
"MEM0196",0,1985-01-01,1985-12-31,"Piotr Szynkiel","Expert"
"MEM0216",0,1985-01-01,1985-12-31,"Michał Wilczyński","Opposition"
"MEM0367",0,1985-01-01,1985-12-31,"Waldemar Żukowski","Government"
"MEM0323",2.42634020466341,1985-01-01,1985-12-31,"Zofia Jacukowicz","Government"
"MEM0221",0,1985-01-01,1985-12-31,"Irena Wóycicka","Opposition"
"MEM0131",0,1985-01-01,1985-12-31,"Aureliusz Mikłaszewski","Opposition"
"MEM0419",0,1985-01-01,1985-12-31,"Ryszard Jajszczyk","Government"
"MEM0562",84.8870423188671,1985-01-01,1985-12-31,"Józef Wójcik","Government"
"MEM0167",0,1985-01-01,1985-12-31,"Jerzy Salmonowicz","Expert"
"MEM0176",0,1985-01-01,1985-12-31,"Andrzej Sosnowski","Opposition"
"MEM0124",0,1985-01-01,1985-12-31,"Edward Małecki","Opposition"
"MEM0572",0.0229618163054696,1985-01-01,1985-12-31,"Maciej Szumowski","Expert"
"MEM0565",8.86341147441258,1985-01-01,1985-12-31,"Zbigniew Janowicz","Expert"
"MEM0365",0,1985-01-01,1985-12-31,"Stanisław Sitnicki","Government"
"MEM0350",0,1985-01-01,1985-12-31,"Grzegorz Wójtowicz","Government"
"MEM0563",0,1985-01-01,1985-12-31,"Zbigniew Zemler","Government"
"MEM0522",0,1985-01-01,1985-12-31,"Maria Moskal","Government"
"MEM0461",0,1985-01-01,1985-12-31,"Antoni Trylski","Government"
"MEM0401",0,1985-01-01,1985-12-31,"Jan Kluczyński","Government"
"MEM0561",8.14454294383567,1985-01-01,1985-12-31,"Jerzy Urban","Government"
"MEM0531",0,1985-01-01,1985-12-31,"Maciej Graniecki","Government"
"MEM0423",0,1985-01-01,1985-12-31,"Lucjan Mieczkowski","Government"
"MEM0558",0,1985-01-01,1985-12-31,"Krzysztof Protakiewicz","Government"
"MEM0560",0,1985-01-01,1985-12-31,"Krzysztof Teodor Toeplitz","Government"
"MEM0498",0,1985-01-01,1985-12-31,"Eugeniusz Pietrasik","Government"
"MEM0056",49.1941035505854,1986-01-01,1986-12-31,"Maria Gintowt-Jankowicz","Expert"
"MEM0080",0,1986-01-01,1986-12-31,"Jerzy Jaśkowski","Expert"
"MEM0170",0,1986-01-01,1986-12-31,"Adolf Sapkowski","Expert"
"MEM0003",253.999999999976,1986-01-01,1986-12-31,"Jacek Ambroziak","Opposition"
"MEM0004",317.303906350101,1986-01-01,1986-12-31,"Stefan Amsterdamski","Opposition"
"MEM0006",43.869319224364,1986-01-01,1986-12-31,"Bolesław Banaszkiewich","Opposition"
"MEM0009",65.5579879272727,1986-01-01,1986-12-31,"Ryszard Bender","Opposition"
"MEM0013",0,1986-01-01,1986-12-31,"Grzegorz Bierecki","Opposition"
"MEM0016",31.6408864224197,1986-01-01,1986-12-31,"Włodzimierz Bojarski","Opposition"
"MEM0022",331.783232753703,1986-01-01,1986-12-31,"Ryszard Bugaj","Opposition"
"MEM0026",0,1986-01-01,1986-12-31,"Zbigniew Chłap","Opposition"
"MEM0028",0.36575275640632,1986-01-01,1986-12-31,"Eryk Chojnacki","Opposition"
"MEM0030",234.818669114418,1986-01-01,1986-12-31,"Piotr Ciompa","Opposition"
"MEM0032",0,1986-01-01,1986-12-31,"Piotr Czerwiec","Opposition"
"MEM0036",33.3845052275964,1986-01-01,1986-12-31,"Jerzy Dietl","Opposition"
"MEM0043",550.915568909044,1986-01-01,1986-12-31,"Jan Dworak","Opposition"
"MEM0046",197.189372199673,1986-01-01,1986-12-31,"Lech Falandysz","Opposition"
"MEM0054",854.828954168946,1986-01-01,1986-12-31,"Grażyna Gęsicka","Opposition"
"MEM0058",0,1986-01-01,1986-12-31,"Elżbieta Golik","Opposition"
"MEM0062",0,1986-01-01,1986-12-31,"Stanisława Grabska","Opposition"
"MEM0064",215.992148374375,1986-01-01,1986-12-31,"Władysław Grocki","Opposition"
"MEM0065",1857.70843270074,1986-01-01,1986-12-31,"Andrzej Grudziński","Opposition"
"MEM0066",1198.15213006209,1986-01-01,1986-12-31,"Janusz Grzelak","Opposition"
"MEM0074",0,1986-01-01,1986-12-31,"Wiesław Isio","Opposition"
"MEM0088",5.20469755222538,1986-01-01,1986-12-31,"Witold Paweł Kalbarczyk","Opposition"
"MEM0109",888.005902152983,1986-01-01,1986-12-31,"Michał Kulesza","Opposition"
"MEM0115",426.573784790723,1986-01-01,1986-12-31,"Wojciech Lamentowicz","Opposition"
"MEM0145",0,1986-01-01,1986-12-31,"Alojzy Pietrzyk","Opposition"
"MEM0150",0,1986-01-01,1986-12-31,"Piotr Polmański","Opposition"
"MEM0197",0,1986-01-01,1986-12-31,"Jarosław śleszyński","Opposition"
"MEM0213",5.59288968630912,1986-01-01,1986-12-31,"Andrzej Wieczorek","Opposition"
"MEM0224",0,1986-01-01,1986-12-31,"Jan Jakub Wygnański","Opposition"
"MEM0232",860.698145511065,1986-01-01,1986-12-31,"Andrzej Zoll","Opposition"
"MEM0033",0,1986-01-01,1986-12-31,"Włodzimierz Dąbkowski","Expert"
"MEM0095",0,1986-01-01,1986-12-31,"Andrzej Klasik","Expert"
"MEM0136",19.5216019507068,1986-01-01,1986-12-31,"Michał Nawrocki","Expert"
"MEM0139",1067.37253314354,1986-01-01,1986-12-31,"Edward Olszewski","Expert"
"MEM0012",57.4703574029412,1986-01-01,1986-12-31,"Grzegorz Białkowski","Opposition"
"MEM0023",567.276582028456,1986-01-01,1986-12-31,"Zbigniew Bujak","Opposition"
"MEM0029",777.462507383462,1986-01-01,1986-12-31,"Jerzy Ciemniewski","Opposition"
"MEM0031",0,1986-01-01,1986-12-31,"Paweł Czartoryski","Opposition"
"MEM0039",1740.53911131422,1986-01-01,1986-12-31,"Andrzej Dobrucki","Opposition"
"MEM0055",1127.77688749187,1986-01-01,1986-12-31,"Mieczysław Gil","Opposition"
"MEM0059",32.9425835122954,1986-01-01,1986-12-31,"Bogusław Kazimierz Gołąb","Opposition"
"MEM0067",152.337513505199,1986-01-01,1986-12-31,"Anna Grzymisławska","Opposition"
"MEM0070",158.078641190935,1986-01-01,1986-12-31,"Aleksander Hall","Opposition"
"MEM0087",39.1518647669818,1986-01-01,1986-12-31,"Lech Kaczyński","Opposition"
"MEM0090",0,1986-01-01,1986-12-31,"Mariusz Kamiński","Opposition"
"MEM0102",253.999999999999,1986-01-01,1986-12-31,"Stefan Kozłowski","Opposition"
"MEM0101",14.7969773345998,1986-01-01,1986-12-31,"Krzysztof Kozłowski","Opposition"
"MEM0147",77.7249367096641,1986-01-01,1986-12-31,"Janusz Pałubicki","Opposition"
"MEM0152",0,1986-01-01,1986-12-31,"Edward Radziewicz","Opposition"
"MEM0168",0,1986-01-01,1986-12-31,"Henryk Samsonowicz","Opposition"
"MEM0194",5.94621600711594,1986-01-01,1986-12-31,"Edward Szwajkiewicz","Opposition"
"MEM0200",252.726560497178,1986-01-01,1986-12-31,"Henryk Tachasiuk","Opposition"
"MEM0217",35.6866367768469,1986-01-01,1986-12-31,"Edmund Wnuk-Lipiński","Opposition"
"MEM0222",0,1986-01-01,1986-12-31,"Wojciech Wróblewski","Opposition"
"MEM0225",0,1986-01-01,1986-12-31,"Janina Zakrzewska","Opposition"
"MEM0227",48.0232756954391,1986-01-01,1986-12-31,"Zbigniew Zawistowski","Opposition"
"MEM0061",58.1676035577921,1986-01-01,1986-12-31,"Jan Andrzej Górny","Expert"
"MEM0111",0,1986-01-01,1986-12-31,"Gotfryd Kupryszewski","Expert"
"MEM0153",6.26518052128725,1986-01-01,1986-12-31,"Julian Radziewicz","Expert"
"MEM0184",165,1986-01-01,1986-12-31,"Kazimierz Stępczak","Expert"
"MEM0011",0,1986-01-01,1986-12-31,"Krzysztof Betka","Opposition"
"MEM0024",91.0032509744707,1986-01-01,1986-12-31,"Iwo Byczewski","Opposition"
"MEM0027",0,1986-01-01,1986-12-31,"Maria Chmiel","Opposition"
"MEM0048",0,1986-01-01,1986-12-31,"Dariusz Fikus","Opposition"
"MEM0052",0,1986-01-01,1986-12-31,"Radosław Gawlik","Opposition"
"MEM0057",0,1986-01-01,1986-12-31,"Andrzej Glapiński","Opposition"
"MEM0060",0,1986-01-01,1986-12-31,"Helena Góralska","Opposition"
"MEM0069",24.0301759964076,1986-01-01,1986-12-31,"Krzysztof Hagemejer","Opposition"
"MEM0076",0,1986-01-01,1986-12-31,"Andrzej Janowski","Opposition"
"MEM0082",218.350874491032,1986-01-01,1986-12-31,"Cezary Józefiak","Opposition"
"MEM0086",325.23587241955,1986-01-01,1986-12-31,"Jarosław Kaczyński","Opposition"
"MEM0093",0,1986-01-01,1986-12-31,"Andrzej Kassenberg","Opposition"
"MEM0103",0,1986-01-01,1986-12-31,"Marek Krankowski","Opposition"
"MEM0113",9.92205058787554,1986-01-01,1986-12-31,"Jacek Kurczewski","Opposition"
"MEM0118",0,1986-01-01,1986-12-31,"Władysław Liwak","Opposition"
"MEM0122",2.93692004103281,1986-01-01,1986-12-31,"Andrzej Łuszewski","Opposition"
"MEM0126",0,1986-01-01,1986-12-31,"Jan Mazurkiewicz","Opposition"
"MEM0128",130.066166451456,1986-01-01,1986-12-31,"Jacek Merkel","Opposition"
"MEM0130",80.9013818036397,1986-01-01,1986-12-31,"Witold Mieszkowski","Opposition"
"MEM0134",0,1986-01-01,1986-12-31,"Jacek Moskwa","Opposition"
"MEM0142",0,1986-01-01,1986-12-31,"Walerian Pańko","Opposition"
"MEM0154",149.907997790273,1986-01-01,1986-12-31,"Anna Radziwiłł","Opposition"
"MEM0156",386.684254620228,1986-01-01,1986-12-31,"Jerzy Regulski","Opposition"
"MEM0161",0.739514696772761,1986-01-01,1986-12-31,"Jan Rokita","Opposition"
"MEM0165",2635.58762820665,1986-01-01,1986-12-31,"Henryk Rutkowski","Opposition"
"MEM0169",0,1986-01-01,1986-12-31,"Janusz Sanocki","Opposition"
"MEM0174",0,1986-01-01,1986-12-31,"Jadwiga Skórzewska","Opposition"
"MEM0183",34.4610978682743,1986-01-01,1986-12-31,"Antoni Stawikowski","Opposition"
"MEM0195",424.163768605827,1986-01-01,1986-12-31,"Jacek Szymanderski","Opposition"
"MEM0202",7.06482864561567,1986-01-01,1986-12-31,"Antoni Tokarczuk","Opposition"
"MEM0204",0,1986-01-01,1986-12-31,"Andrzej Topiński","Opposition"
"MEM0208",19.6827848386016,1986-01-01,1986-12-31,"Henryk Urban","Opposition"
