"Member.ID","CrossBetweenness","Start.Date","End.Date","Full.Name","RT.Affiliation"
"MEM0204",0,1983-07-01,1983-07-31,"Andrzej Topiński","Opposition"
"MEM0208",0,1983-07-01,1983-07-31,"Henryk Urban","Opposition"
"MEM0222",0,1983-07-01,1983-07-31,"Wojciech Wróblewski","Opposition"
"MEM0223",43.8768187221698,1983-07-01,1983-07-31,"Henryk Wujec","Opposition"
"MEM0230",131.289932304803,1983-07-01,1983-07-31,"Tadeusz Zieliński","Opposition"
"MEM0231",450.685324336962,1983-07-01,1983-07-31,"Janusz Ziółkowski","Opposition"
"MEM0155",0,1983-07-01,1983-07-31,"Krzysztof Rajpert","Expert"
"MEM0564",0,1983-07-01,1983-07-31,"Elżbieta Maria Seferowicz","Expert"
"MEM0175",17.1609350772603,1983-07-01,1983-07-31,"Magdalena Sokołowska","Expert"
"MEM0211",538.875678633308,1983-07-01,1983-07-31,"Jerzy Wertenstein-Żuławski","Expert"
"MEM0045",0,1983-07-01,1983-07-31,"Marek Edelman","Opposition"
"MEM0084",618.429189087084,1983-07-01,1983-07-31,"Stefan Jurczak","Opposition"
"MEM0089",463.357927926527,1983-07-01,1983-07-31,"Marian Kallas","Opposition"
"MEM0099",0,1983-07-01,1983-07-31,"Ryszard Kostrzewa","Opposition"
"MEM0110",0,1983-07-01,1983-07-31,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0131",0,1983-07-01,1983-07-31,"Aureliusz Mikłaszewski","Opposition"
"MEM0133",0,1983-07-01,1983-07-31,"Andrzej Miłkowski","Opposition"
"MEM0158",0,1983-07-01,1983-07-31,"Ryszard Reiff","Opposition"
"MEM0186",320.631557880242,1983-07-01,1983-07-31,"Henryk Jerzy Stępniak","Opposition"
"MEM0187",2.85177068954208,1983-07-01,1983-07-31,"Stanisław Stomma","Opposition"
"MEM0190",958.469417216854,1983-07-01,1983-07-31,"Klemens Szaniawski","Opposition"
"MEM0193",0,1983-07-01,1983-07-31,"Jarosław Józef Szczepański","Opposition"
"MEM0212",0,1983-07-01,1983-07-31,"Stanisław Węglarz","Opposition"
"MEM0038",0,1983-07-01,1983-07-31,"Wladysław Dobrowolski","Expert"
"MEM0068",0,1983-07-01,1983-07-31,"Jerzy Grzywacz","Expert"
"MEM0203",0,1983-07-01,1983-07-31,"Edmund Tołwiński","Expert"
"MEM0025",5.57369968445329,1983-07-01,1983-07-31,"Andrzej Celiński","Opposition"
"MEM0075",136.426662657857,1983-07-01,1983-07-31,"Janina Jankowska","Opposition"
"MEM0116",0,1983-07-01,1983-07-31,"Antoni Leopold","Opposition"
"MEM0141",34.2551498639387,1983-07-01,1983-07-31,"Janusz Onyszkiewicz","Opposition"
"MEM0149",37.2950456887546,1983-07-01,1983-07-31,"Zygmunt Polański","Opposition"
"MEM0177",158.427619330533,1983-07-01,1983-07-31,"Grażyna Staniszewska","Opposition"
"MEM0185",286.230797630588,1983-07-01,1983-07-31,"Jerzy Stępien","Opposition"
"MEM0218",0,1983-07-01,1983-07-31,"Ewa Wolak","Opposition"
"MEM0228",0,1983-07-01,1983-07-31,"Jerzy Zdrada","Opposition"
"MEM0081",0,1983-07-01,1983-07-31,"Wiesław Johann","Expert"
"MEM0199",323.331958496129,1983-07-01,1983-07-31,"Hanna świlda-Ziemba","Expert"
"MEM0229",4410.95598428141,1983-07-01,1983-07-31,"Andrzej Ziabicki","Expert"
"MEM0050",102.042242115785,1983-07-01,1983-07-31,"Władysław Frasyniuk","Opposition"
"MEM0083",39.3809157376425,1983-07-01,1983-07-31,"Stanisław Juchnowicz","Opposition"
"MEM0104",10.29664424586,1983-07-01,1983-07-31,"Marcin Król","Opposition"
"MEM0112",0,1983-07-01,1983-07-31,"Zofia Kuratowska","Opposition"
"MEM0117",0,1983-07-01,1983-07-31,"Edward Lipiec","Opposition"
"MEM0127",0,1983-07-01,1983-07-31,"Albin Melcer","Opposition"
"MEM0135",1815.33792229737,1983-07-01,1983-07-31,"Jan Mujżel","Opposition"
"MEM0138",217.80736842105,1983-07-01,1983-07-31,"Róża Nowotna-Walcowa","Opposition"
"MEM0180",31.3469816250198,1983-07-01,1983-07-31,"Krystyna Starczewska","Opposition"
"MEM0206",454.74000830506,1983-07-01,1983-07-31,"Jerzy Turowicz","Opposition"
"MEM0215",453.160935077233,1983-07-01,1983-07-31,"Zbigniew Wierzbicki","Opposition"
"MEM0034",0,1983-07-01,1983-07-31,"Piotr Dąbrowski","Opposition"
"MEM0037",10.7153926398234,1983-07-01,1983-07-31,"Jerzy Dłużniewski","Opposition"
"MEM0043",287.154985599478,1983-07-01,1983-07-31,"Jan Dworak","Opposition"
"MEM0085",37.2950456887546,1983-07-01,1983-07-31,"Mieczysław Kaczanowski","Opposition"
"MEM0091",0,1983-07-01,1983-07-31,"Henryk Karaś","Opposition"
"MEM0098",0,1983-07-01,1983-07-31,"Jan Kofman","Opposition"
"MEM0106",96.7866479307412,1983-07-01,1983-07-31,"Marek Kulerski","Opposition"
"MEM0125",2.95583123968461,1983-07-01,1983-07-31,"Tadeusz Mazowiecki","Opposition"
"MEM0143",0,1983-07-01,1983-07-31,"Aleksander Paszyński","Opposition"
"MEM0163",0,1983-07-01,1983-07-31,"Jan Rosner","Opposition"
"MEM0178",0,1983-07-01,1983-07-31,"Tomasz Stankiewicz","Opposition"
"MEM0181",4.78872641938916,1983-07-01,1983-07-31,"Stefan Starczewski","Opposition"
"MEM0192",16.6511293385336,1983-07-01,1983-07-31,"Jan Józef Szczepański","Opposition"
"MEM0100",0,1983-07-01,1983-07-31,"Adam Tadeusz Kowalewski","Opposition"
"MEM0172",0,1983-07-01,1983-07-31,"Władysław Sidorowicz","Opposition"
"MEM0188",305.610222397706,1983-07-01,1983-07-31,"Adam Strzembosz","Opposition"
"MEM0214",276.364259286107,1983-07-01,1983-07-31,"Andrzej Wielowieyski","Opposition"
"MEM0047",0,1983-07-01,1983-07-31,"Wanda Falkowska-Szymańska","Expert"
"MEM0010",0,1983-07-01,1983-07-31,"Jan Beszta-Borowski","Opposition"
"MEM0096",0,1983-07-01,1983-07-31,"Zdisław Kłeczek","Opposition"
"MEM0107",170.887585321192,1983-07-01,1983-07-31,"Wiktor Kulerski","Opposition"
"MEM0205",103.628478365119,1983-07-01,1983-07-31,"Witold Trzeciakowski","Opposition"
"MEM0146",0,1983-07-01,1983-07-31,"Edmund Jan Osmańczych","Opposition"
"MEM0179",539.171405021473,1983-07-01,1983-07-31,"Adam Stanowski","Opposition"
"MEM0129",6.74741320623813,1983-07-01,1983-07-31,"Adam Michnik","Opposition"
"MEM0210",86.0656362490257,1983-07-01,1983-07-31,"Zofia Wasikowska","Opposition"
"MEM0120",5.13665884771317,1983-07-01,1983-07-31,"Bogdan Lis","Opposition"
"MEM0209",217.999999999999,1983-07-01,1983-07-31,"Lech Wałęsa","Opposition"
"MEM0114",6.86054728382282,1983-07-01,1983-07-31,"Jacek Kuroń","Opposition"
"MEM0293",530.390860364939,1983-07-01,1983-07-31,"Adam Lipowski","Expert"
"MEM0390",0,1983-07-01,1983-07-31,"Marek Bartosik","Government"
"MEM0391",126.37713770148,1983-07-01,1983-07-31,"Klemens Białecki","Government"
"MEM0505",1730.06392884056,1983-07-01,1983-07-31,"Kazimierz Buchała","Government"
"MEM0320",0,1983-07-01,1983-07-31,"Zygmunt Chodnicki","Government"
"MEM0370",0,1983-07-01,1983-07-31,"Jan Ciesielski","Government"
"MEM0473",0,1983-07-01,1983-07-31,"Zofia Czaja","Government"
"MEM0371",900.660173295425,1983-07-01,1983-07-31,"Stanisław Drozdowski","Government"
"MEM0373",0,1983-07-01,1983-07-31,"Gerard Gabryś","Government"
"MEM0510",143.16847265384,1983-07-01,1983-07-31,"Zenon Jankowski","Government"
"MEM0239",3.2428006021756,1983-07-01,1983-07-31,"Jan Janowski","Government"
"MEM0302",487.660053720664,1983-07-01,1983-07-31,"Grzegorz Kołodko","Government"
"MEM0247",1284.51616931227,1983-07-01,1983-07-31,"Alfred Miodowicz","Government"
"MEM0338",0,1983-07-01,1983-07-31,"Wojciech Misiąg","Government"
"MEM0424",0,1983-07-01,1983-07-31,"Tadeusz Mrzygłód","Government"
"MEM0407",0,1983-07-01,1983-07-31,"Roman Ney","Government"
"MEM0408",388.499225369791,1983-07-01,1983-07-31,"Jerzy Niemiec","Government"
"MEM0425",0,1983-07-01,1983-07-31,"Ryszard Niwiński","Government"
"MEM0496",373.952228223194,1983-07-01,1983-07-31,"Julian Nuckowski","Government"
"MEM0524",0,1983-07-01,1983-07-31,"Janina Orłowska","Government"
"MEM0481",147.399749532195,1983-07-01,1983-07-31,"Kazimierz Orzechowski","Government"
"MEM0497",0,1983-07-01,1983-07-31,"Ładysław Piasecki","Government"
"MEM0281",7.85948149213869,1983-07-01,1983-07-31,"Włodzimierz Piotrowski","Government"
"MEM0250",0,1983-07-01,1983-07-31,"Tadeusz Rączkiewicz","Government"
"MEM0364",57.5514755933759,1983-07-01,1983-07-31,"Marek Roman","Government"
"MEM0286",86.3368191515154,1983-07-01,1983-07-31,"Wacław Rukat","Government"
"MEM0251",681.668229658941,1983-07-01,1983-07-31,"Jan Rychlewski","Government"
"MEM0410",0,1983-07-01,1983-07-31,"Barbara Rychlik","Government"
"MEM0542",0,1983-07-01,1983-07-31,"Jerzy Sabiniewicz","Government"
"MEM0349",0,1983-07-01,1983-07-31,"Janusz Sawicki","Government"
"MEM0449",0,1983-07-01,1983-07-31,"Stanisław śliwiński","Government"
"MEM0447",137.904807452262,1983-07-01,1983-07-31,"Grażyna Sołtyk","Government"
"MEM0519",3.04523076575149,1983-07-01,1983-07-31,"Janusz Trzciński","Government"
"MEM0520",0,1983-07-01,1983-07-31,"Józef Waksmundzki","Government"
"MEM0318",0,1983-07-01,1983-07-31,"Mieczysław Wilczek","Government"
"MEM0486",0,1983-07-01,1983-07-31,"Piotr Winczorek","Government"
"MEM0277",0,1983-07-01,1983-07-31,"Jan Wołek","Government"
"MEM0467",150.000000000001,1983-07-01,1983-07-31,"Jacek Żochowski","Government"
"MEM0278",0,1983-07-01,1983-07-31,"Witold Nawrocki","Observer"
"MEM0567",47.0400406072484,1983-07-01,1983-07-31,"Tomasz Dybowski","Expert"
"MEM0294",0,1983-07-01,1983-07-31,"Andrzej Piszel","Expert"
"MEM0233",0,1983-07-01,1983-07-31,"Tomasz Adamczuk","Government"
"MEM0234",23.0895757599177,1983-07-01,1983-07-31,"Norbert Aleksiewicz","Government"
"MEM0297",1228.39010428323,1983-07-01,1983-07-31,"Władysław Baka","Government"
"MEM0544",94.1915461799525,1983-07-01,1983-07-31,"Andrzej Bilik","Government"
"MEM0489",0,1983-07-01,1983-07-31,"Helena Chodkowska","Government"
"MEM0472",0,1983-07-01,1983-07-31,"Kazimierz Cypryniak","Government"
"MEM0451",2.57658949014028,1983-07-01,1983-07-31,"Adam Czarnecki","Government"
"MEM0438",0,1983-07-01,1983-07-31,"Karol Gawłowski","Government"
"MEM0236",393.170074177653,1983-07-01,1983-07-31,"Aleksander Gieysztor","Government"
"MEM0509",22.0798491769828,1983-07-01,1983-07-31,"Ryszard Grodzicki","Government"
"MEM0399",34.624914770558,1983-07-01,1983-07-31,"Zofia Grzebisz-Nowicka","Government"
"MEM0441",0,1983-07-01,1983-07-31,"Kazimierz Grzesiak","Government"
"MEM0372",0,1983-07-01,1983-07-31,"Marian Gustek","Government"
"MEM0237",0,1983-07-01,1983-07-31,"Wiesław Gwiżdż","Government"
"MEM0358",0,1983-07-01,1983-07-31,"Andrzej Hrynkiewicz","Government"
"MEM0378",0,1983-07-01,1983-07-31,"Wacław Kociela","Government"
"MEM0304",0,1983-07-01,1983-07-31,"Jan Kołodziejczak","Government"
"MEM0351",2325.27755658396,1983-07-01,1983-07-31,"Jerzy Kołodziejski","Government"
"MEM0479",101.810403082014,1983-07-01,1983-07-31,"Heironim Kubiak","Government"
"MEM0360",0,1983-07-01,1983-07-31,"Wacław Kulczyński","Government"
"MEM0361",0,1983-07-01,1983-07-31,"Jerzy Kwiatkowski","Government"
"MEM0454",0,1983-07-01,1983-07-31,"Anna Kwietniewska","Government"
"MEM0534",346.119495119026,1983-07-01,1983-07-31,"Janusz Łętowski","Government"
"MEM0305",123.384158480471,1983-07-01,1983-07-31,"Wincenty Lewandowski","Government"
"MEM0337",6.24688933227618,1983-07-01,1983-07-31,"Marian Litwinowicz","Government"
"MEM0269",0,1983-07-01,1983-07-31,"Stanisław Majewski","Government"
"MEM0306",86.0376105468591,1983-07-01,1983-07-31,"Maciej Manicki","Government"
"MEM0363",0,1983-07-01,1983-07-31,"Michał Markowicz","Government"
"MEM0279",0,1983-07-01,1983-07-31,"Maria Matey-Tyrowicz","Government"
"MEM0444",187.660053720653,1983-07-01,1983-07-31,"Wiesław Młynarczyk","Government"
"MEM0272",0,1983-07-01,1983-07-31,"Kazimierz Obsadny","Government"
"MEM0309",187.660053720653,1983-07-01,1983-07-31,"Józef Okuniewski","Government"
"MEM0311",0,1983-07-01,1983-07-31,"Kazimierz Olesiak","Government"
"MEM0499",4.56067515195201,1983-07-01,1983-07-31,"Andrzej Polok","Government"
"MEM0445",0,1983-07-01,1983-07-31,"Henryk Przygodzki","Government"
"MEM0383",0,1983-07-01,1983-07-31,"Edward Puszczewicz","Government"
"MEM0384",0,1983-07-01,1983-07-31,"Henryk Rembierz","Government"
"MEM0482",1248.03737927975,1983-07-01,1983-07-31,"Janusz Reykowski","Government"
"MEM0274",0,1983-07-01,1983-07-31,"Walerian Sanetra","Government"
"MEM0502",0,1983-07-01,1983-07-31,"Bogumił Szreder","Government"
"MEM0315",187.660053720653,1983-07-01,1983-07-31,"Karol Szwarc","Government"
"MEM0316",0,1983-07-01,1983-07-31,"Władysław Szymański","Government"
"MEM0462",1890.19180961275,1983-07-01,1983-07-31,"Jan Waleczek","Government"
"MEM0529",103.161364706878,1983-07-01,1983-07-31,"Alfred Wawrzyniak","Government"
"MEM0256",55.8110625689145,1983-07-01,1983-07-31,"Jan Zaciura","Government"
"MEM0508",50.0000000000007,1983-07-01,1983-07-31,"Lucjan Czubiński","Government"
"MEM0396",0,1983-07-01,1983-07-31,"Jerzy Filipiak","Government"
"MEM0540",50.0000000000007,1983-07-01,1983-07-31,"Jerzy Garlej","Government"
"MEM0475",0,1983-07-01,1983-07-31,"Andrzej Gdula","Government"
"MEM0476",0,1983-07-01,1983-07-31,"Stanisław Gebethner","Government"
"MEM0300",97.9226465826847,1983-07-01,1983-07-31,"Jerzy Gruchalski","Government"
"MEM0238",532.575501123644,1983-07-01,1983-07-31,"Marek Hołdakowski","Government"
"MEM0303",818.629482472965,1983-07-01,1983-07-31,"Józef Kaleta","Government"
"MEM0490",86.0376105468591,1983-07-01,1983-07-31,"Jan Krzemiński","Government"
"MEM0244",0,1983-07-01,1983-07-31,"Aleksander Kwaśniewski","Government"
"MEM0404",147.513222059805,1983-07-01,1983-07-31,"Aleksander Łuczak","Government"
"MEM0405",83.8572485372335,1983-07-01,1983-07-31,"Wit Majewski","Government"
"MEM0443",0,1983-07-01,1983-07-31,"Janusz Maksymiuk","Government"
"MEM0248",308.557157576245,1983-07-01,1983-07-31,"Kazimierz Morawski","Government"
"MEM0380",0,1983-07-01,1983-07-31,"Rajmund Moric","Government"
"MEM0314",838.96186960544,1983-07-01,1983-07-31,"Ireniusz Sekuła","Government"
"MEM0275",86.3368191515154,1983-07-01,1983-07-31,"Władysław Serafin","Government"
"MEM0446",31.8636491665527,1983-07-01,1983-07-31,"Kazimierz Siarkewicz","Government"
"MEM0253",303.037610546859,1983-07-01,1983-07-31,"Zbigniew Sobotka","Government"
"MEM0254",1.80374573929169,1983-07-01,1983-07-31,"Romuald Sosnowski","Government"
"MEM0386",0,1983-07-01,1983-07-31,"Władysław Stępien","Government"
"MEM0535",0.253703703703704,1983-07-01,1983-07-31,"Stanisław Stolz","Government"
"MEM0518",10.9172513150714,1983-07-01,1983-07-31,"Jerzy świątkiewicz","Government"
"MEM0528",0,1983-07-01,1983-07-31,"Jan Szreniawski","Government"
"MEM0484",0,1983-07-01,1983-07-31,"Jerzy Uziebło","Government"
"MEM0503",0,1983-07-01,1983-07-31,"Sławomir Wiatr","Government"
"MEM0436",0,1983-07-01,1983-07-31,"Józef Bąk","Government"
"MEM0261",0,1983-07-01,1983-07-31,"Jan Brol","Government"
"MEM0393",1.38863093183352,1983-07-01,1983-07-31,"Eugeniusz Budny","Government"
"MEM0506",108.477522283545,1983-07-01,1983-07-31,"Piotr Chojnacki","Government"
"MEM0235",31.8636491665527,1983-07-01,1983-07-31,"Stanisław Ciosek","Government"
"MEM0397",0,1983-07-01,1983-07-31,"Jacek Fisiak","Government"
"MEM0322",0,1983-07-01,1983-07-31,"Krzysztof Gozdek","Government"
"MEM0477",196.119495119028,1983-07-01,1983-07-31,"Mariusz Gulczyński","Government"
"MEM0357",0,1983-07-01,1983-07-31,"Bożena Hager-Małecka","Government"
"MEM0478",1496.17868617361,1983-07-01,1983-07-31,"Jan Jachymek","Government"
"MEM0359",161.668070691951,1983-07-01,1983-07-31,"Jan Juda","Government"
"MEM0240",50.0000000000007,1983-07-01,1983-07-31,"Czesław Kiszczak","Government"
"MEM0241",128.117044250988,1983-07-01,1983-07-31,"Jan Kostrzewski","Government"
"MEM0242",179.278025140983,1983-07-01,1983-07-31,"Mikołaj Kozakiewicz","Government"
"MEM0327",98.266661525584,1983-07-01,1983-07-31,"Zdzisław Krużel","Government"
"MEM0268",54.8585963148234,1983-07-01,1983-07-31,"Maciej Lubczyński","Government"
"MEM0422",0,1983-07-01,1983-07-31,"Bogdan Łukasiewicz","Government"
"MEM0492",0,1983-07-01,1983-07-31,"Krzysztof Maksymiuk","Government"
"MEM0406",0,1983-07-01,1983-07-31,"Jerzy Marlewski","Government"
"MEM0246",911.430161703399,1983-07-01,1983-07-31,"Leszek Miller","Government"
"MEM0381",98.266661525584,1983-07-01,1983-07-31,"Andrzej Naczyński","Government"
"MEM0271",0,1983-07-01,1983-07-31,"Lesław Nawacki","Government"
"MEM0557",202.473366954703,1983-07-01,1983-07-31,"Roman Pillardy","Government"
"MEM0249",260.557178155372,1983-07-01,1983-07-31,"Anna Przecławska","Government"
"MEM0312",496.427166788341,1983-07-01,1983-07-31,"Antoni Rajkiewicz","Government"
"MEM0431",63.8809410639936,1983-07-01,1983-07-31,"Mieczysław Serwiński","Government"
"MEM0448",0,1983-07-01,1983-07-31,"Adam Stadnik","Government"
"MEM0415",0,1983-07-01,1983-07-31,"Janusz Syrokomski","Government"
"MEM0331",0,1983-07-01,1983-07-31,"Jerzy Szreter","Government"
"MEM0559",94.1915461799525,1983-07-01,1983-07-31,"Sławomir Tabkowski","Government"
"MEM0434",0,1983-07-01,1983-07-31,"Barbara Wolnicka-Szałek","Government"
"MEM0353",0,1983-07-01,1983-07-31,"Roman Andrzejewski","Government"
"MEM0543",112.53103311223,1983-07-01,1983-07-31,"Julian Bartosz","Government"
"MEM0470",22.0798491769828,1983-07-01,1983-07-31,"Jan Błuszkowski","Government"
"MEM0545",193.660241646528,1983-07-01,1983-07-31,"Jan Brodzki","Government"
"MEM0299",86.3368191515154,1983-07-01,1983-07-31,"Ryszard Gorycki","Government"
"MEM0548",150.000000000001,1983-07-01,1983-07-31,"Bogdan Jachacz","Government"
"MEM0291",0,1983-07-01,1983-07-31,"Zbigniew Jagodziński","Government"
"MEM0301",1233.65148115205,1983-07-01,1983-07-31,"Jan Kaczmarek","Government"
"MEM0553",68.7472176331756,1983-07-01,1983-07-31,"Mieczysław Leśniak","Government"
"MEM0554",0,1983-07-01,1983-07-31,"Włodzimierz Łoziński","Government"
"MEM0308",0,1983-07-01,1983-07-31,"Wacław Martyniuk","Government"
"MEM0307",1031.5972245251,1983-07-01,1983-07-31,"Jerzy Ozdowski","Government"
"MEM0513",807.220889485668,1983-07-01,1983-07-31,"Lech Paprzycki","Government"
"MEM0273",0,1983-07-01,1983-07-31,"Janusz Pawłowski","Government"
"MEM0514",0,1983-07-01,1983-07-31,"Stanisław Podemski","Government"
"MEM0515",0,1983-07-01,1983-07-31,"Emilia Pogonowska-Jucha","Government"
"MEM0501",89.3837414589859,1983-07-01,1983-07-31,"Roman Szarek","Government"
"MEM0416",60.8564998567767,1983-07-01,1983-07-31,"Marian Wojciechowski","Government"
"MEM0257",556.635511493785,1983-07-01,1983-07-31,"Edward Zgłobicki","Government"
"MEM0469",944.555491845934,1983-07-01,1983-07-31,"Jan Baszkiewicz","Government"
"MEM0507",0,1983-07-01,1983-07-31,"Andrzej Cubała","Government"
"MEM0334",0,1983-07-01,1983-07-31,"Leszek Gilejko","Government"
"MEM0547",94.1915461799525,1983-07-01,1983-07-31,"Artur Howzan","Government"
"MEM0375",0,1983-07-01,1983-07-31,"Mieczysław Kaczmarczyk","Government"
"MEM0377",0,1983-07-01,1983-07-31,"Zbigniew Klonowski","Government"
"MEM0243",0,1983-07-01,1983-07-31,"Bogdan Królewski","Government"
"MEM0362",0,1983-07-01,1983-07-31,"Włodzimierz Lubański","Government"
"MEM0555",0,1983-07-01,1983-07-31,"Ryszard Łukasiewicz","Government"
"MEM0423",294.134068009196,1983-07-01,1983-07-31,"Lucjan Mieczkowski","Government"
"MEM0523",335.37357539833,1983-07-01,1983-07-31,"Józef Musioł","Government"
"MEM0526",1653.38580013037,1983-07-01,1983-07-31,"Wojciech Sokolewicz","Government"
"MEM0485",1710.78248326146,1983-07-01,1983-07-31,"Jerzy Wiatr","Government"
"MEM0468",18.7776053653909,1983-07-01,1983-07-31,"Andrzej Wojtczak","Government"
"MEM0435",126.290260265224,1983-07-01,1983-07-31,"Marian Wysocki","Government"
"MEM0471",22.0798491769828,1983-07-01,1983-07-31,"Artur Bodnar","Government"
"MEM0394",151.349936696107,1983-07-01,1983-07-31,"Zbigniew Cierpka","Government"
"MEM0450",0,1983-07-01,1983-07-31,"Mirosław Cybulko","Government"
"MEM0298",0,1983-07-01,1983-07-31,"Stanisław Długosz","Government"
"MEM0348",0,1983-07-01,1983-07-31,"Jan Padlewski","Government"
"MEM0252",527.536505414108,1983-07-01,1983-07-31,"Władysław Siła-Nowicki","Government"
"MEM0517",0,1983-07-01,1983-07-31,"Hipolit Starzak","Government"
"MEM0413",0,1983-07-01,1983-07-31,"Jerzy Surman","Government"
"MEM0342",0,1983-07-01,1983-07-31,"Krzysztof Szewczak","Government"
"MEM0537",0,1983-07-01,1983-07-31,"Stanisław Zajfert","Government"
"MEM0417",1863.2066394465,1983-07-01,1983-07-31,"Adam Andrzejewski","Government"
"MEM0521",160.80501720826,1983-07-01,1983-07-31,"Jerzy Bafia","Government"
"MEM0504",0,1983-07-01,1983-07-31,"Łukasz Balcer","Government"
"MEM0392",0,1983-07-01,1983-07-31,"Marek Bogucki","Government"
"MEM0546",969.454848394987,1983-07-01,1983-07-31,"Andrzej Dobrzyński","Government"
"MEM0426",160.431293514404,1983-07-01,1983-07-31,"Roman Nowicki","Government"
"MEM0317",85.279042053168,1983-07-01,1983-07-31,"Marcin święcicki","Government"
"MEM0541",0,1983-07-01,1983-07-31,"Jerzy Janicki","Government"
"MEM0549",0,1983-07-01,1983-07-31,"Zygmunt Kałużyński","Government"
"MEM0474",3.33295070247511,1983-07-01,1983-07-31,"Zbigniew Czajkowski","Government"
"MEM0403",29.6017291132934,1983-07-01,1983-07-31,"Czesław Królikowski","Government"
"MEM0428",44.7127377740092,1983-07-01,1983-07-31,"Wiktor Piwkowski","Government"
"MEM0340",0,1983-07-01,1983-07-31,"Tadeusz Nestorowicz","Government"
"MEM0487",196.476645003873,1983-07-01,1983-07-31,"Sylwester Zawadzki","Government"
"MEM0313",72.026165390363,1983-07-01,1983-07-31,"Zdzisław Sadowski","Government"
"MEM0525",48.5540033976977,1983-07-01,1983-07-31,"Kazimierz Secomski","Government"
"MEM0207",217.999999999997,1983-07-01,1983-07-31,"Jerzy Umiastowski","Opposition"
"MEM0140",76.8523998424293,1983-07-01,1983-07-31,"Jan Olszewski","Opposition"
"MEM0220",10.8223559543958,1983-07-01,1983-07-31,"Jacek Woźniakowski","Opposition"
"MEM0258",15.6889838144111,1983-07-01,1983-07-31,"Bronisław Dembowski","Church"
"MEM0400",0,1983-07-01,1983-07-31,"Jan Klamut","Government"
"MEM0347",0,1983-07-01,1983-07-31,"Leon Podkaminer","Government"
"MEM0191",0,1983-07-01,1983-07-31,"Andrzej Szczeklik","Opposition"
"MEM0221",2.09498973371924,1983-07-01,1983-07-31,"Irena Wóycicka","Opposition"
"MEM0538",0,1983-07-01,1983-07-31,"Barbara Zawadzka","Government"
"MEM0336",0,1983-07-01,1983-07-31,"Władysław Kawecki","Government"
"MEM0219",0,1983-07-01,1983-07-31,"Zbigniew Woźniak","Expert"
"MEM0171",0,1983-07-01,1983-07-31,"Jarosław Sellin","Opposition"
"MEM0216",0,1983-07-01,1983-07-31,"Michał Wilczyński","Opposition"
"MEM0367",0,1983-07-01,1983-07-31,"Waldemar Żukowski","Government"
"MEM0323",1.85256904123076,1983-07-01,1983-07-31,"Zofia Jacukowicz","Government"
"MEM0562",95.4357065900806,1983-07-01,1983-07-31,"Józef Wójcik","Government"
"MEM0167",0,1983-07-01,1983-07-31,"Jerzy Salmonowicz","Expert"
"MEM0572",0.0391207153502235,1983-07-01,1983-07-31,"Maciej Szumowski","Expert"
"MEM0560",299.999999999999,1983-07-01,1983-07-31,"Krzysztof Teodor Toeplitz","Government"
"MEM0419",0,1983-07-01,1983-07-31,"Ryszard Jajszczyk","Government"
"MEM0124",0,1983-07-01,1983-07-31,"Edward Małecki","Opposition"
"MEM0533",0,1983-07-01,1983-07-31,"Tomasz Langer","Government"
"MEM0365",0,1983-07-01,1983-07-31,"Stanisław Sitnicki","Government"
"MEM0350",0,1983-07-01,1983-07-31,"Grzegorz Wójtowicz","Government"
"MEM0522",0,1983-07-01,1983-07-31,"Maria Moskal","Government"
"MEM0565",9.04528957035246,1983-07-01,1983-07-31,"Zbigniew Janowicz","Expert"
"MEM0461",0,1983-07-01,1983-07-31,"Antoni Trylski","Government"
"MEM0527",0,1983-07-01,1983-07-31,"Mieczysław Szostek","Government"
"MEM0401",0,1983-07-01,1983-07-31,"Jan Kluczyński","Government"
"MEM0561",20.9989000704584,1983-07-01,1983-07-31,"Jerzy Urban","Government"
"MEM0346",0,1983-07-01,1983-07-31,"Wiesław Kalinowski","Government"
"MEM0558",0,1983-07-01,1983-07-31,"Krzysztof Protakiewicz","Government"
"MEM0531",0,1983-07-01,1983-07-31,"Maciej Graniecki","Government"
"MEM0056",46.818709083672,1983-08-01,1983-08-31,"Maria Gintowt-Jankowicz","Expert"
"MEM0080",0,1983-08-01,1983-08-31,"Jerzy Jaśkowski","Expert"
"MEM0170",0,1983-08-01,1983-08-31,"Adolf Sapkowski","Expert"
"MEM0003",0.0909090909090909,1983-08-01,1983-08-31,"Jacek Ambroziak","Opposition"
"MEM0004",335.836887791124,1983-08-01,1983-08-31,"Stefan Amsterdamski","Opposition"
"MEM0006",93.6259116225254,1983-08-01,1983-08-31,"Bolesław Banaszkiewich","Opposition"
"MEM0009",0,1983-08-01,1983-08-31,"Ryszard Bender","Opposition"
"MEM0012",0,1983-08-01,1983-08-31,"Grzegorz Białkowski","Opposition"
"MEM0016",35.29206451566,1983-08-01,1983-08-31,"Włodzimierz Bojarski","Opposition"
"MEM0022",90.017859887488,1983-08-01,1983-08-31,"Ryszard Bugaj","Opposition"
"MEM0026",0,1983-08-01,1983-08-31,"Zbigniew Chłap","Opposition"
"MEM0036",219,1983-08-01,1983-08-31,"Jerzy Dietl","Opposition"
"MEM0046",147.211147267337,1983-08-01,1983-08-31,"Lech Falandysz","Opposition"
"MEM0054",598.259962226316,1983-08-01,1983-08-31,"Grażyna Gęsicka","Opposition"
